unit,group,conversation,turn,Data,Theory,Question,Example,Critique
Al24,A_loose,Al24_session,17,1,0,0,0,0
Al24,A_loose,Al24_session,18,1,1,0,0,0
Al24,A_loose,Al24_session,19,0,0,0,1,0
Al25,A_loose,Al25_session,0,1,0,1,0,1
Al25,A_loose,Al25_session,1,1,0,0,1,1
Al25,A_loose,Al25_session,2,0,0,0,1,0
Al25,A_loose,Al25_session,3,1,0,0,0,0
Al25,A_loose,Al25_session,4,1,0,0,0,0
Al25,A_loose,Al25_session,5,1,0,0,1,0
Al25,A_loose,Al25_session,6,1,0,1,0,0
Al25,A_loose,Al25_session,7,1,0,0,0,0
Al25,A_loose,Al25_session,8,1,0,0,1,1
Al25,A_loose,Al25_session,9,1,0,0,1,1
Al25,A_loose,Al25_session,10,0,0,1,1,0
Al25,A_loose,Al25_session,11,0,0,0,0,0
Al25,A_loose,Al25_session,12,0,0,0,1,0
Al25,A_loose,Al25_session,13,0,0,0,0,1
Al25,A_loose,Al25_session,14,0,0,0,0,0
Al25,A_loose,Al25_session,15,1,0,1,0,0
Al25,A_loose,Al25_session,16,1,0,0,0,0
Al25,A_loose,Al25_session,17,0,0,0,1,0
Al25,A_loose,Al25_session,18,0,0,1,1,0
Al25,A_loose,Al25_session,19,1,0,0,0,1
Al26,A_loose,Al26_session,0,0,0,0,1,0
Al26,A_loose,Al26_session,1,0,0,0,0,0
Al26,A_loose,Al26_session,2,1,0,0,0,0
Al26,A_loose,Al26_session,3,0,0,0,0,0
Al26,A_loose,Al26_session,4,1,1,0,0,0
Al26,A_loose,Al26_session,5,1,0,0,0,0
Al26,A_loose,Al26_session,6,1,0,0,1,0
Al26,A_loose,Al26_session,7,1,0,0,0,0
Al26,A_loose,Al26_session,8,0,0,0,0,0
Al26,A_loose,Al26_session,9,1,0,0,1,0
Al26,A_loose,Al26_session,10,0,0,0,1,0
Al26,A_loose,Al26_session,11,0,0,0,0,0
Al26,A_loose,Al26_session,12,1,0,0,1,0
Al26,A_loose,Al26_session,13,1,0,0,1,0
Al26,A_loose,Al26_session,14,1,0,0,0,0
Al26,A_loose,Al26_session,15,0,0,1,1,0
Al26,A_loose,Al26_session,16,0,0,1,1,0
Al26,A_loose,Al26_session,17,1,0,0,0,0
Al26,A_loose,Al26_session,18,1,0,0,0,0
Al26,A_loose,Al26_session,19,1,0,0,1,0
Al27,A_loose,Al27_session,0,0,0,0,0,0
Al27,A_loose,Al27_session,1,0,0,0,1,0
Al27,A_loose,Al27_session,2,1,0,0,0,0
Al27,A_loose,Al27_session,3,0,0,1,1,0
Al27,A_loose,Al27_session,4,0,0,0,1,0
Al27,A_loose,Al27_session,5,0,0,0,1,0
Al27,A_loose,Al27_session,6,1,0,0,1,0
Al27,A_loose,Al27_session,7,1,0,0,0,0
Al27,A_loose,Al27_session,8,0,0,0,0,0
Al27,A_loose,Al27_session,9,1,0,0,0,0
Al27,A_loose,Al27_session,10,0,0,0,1,0
Al27,A_loose,Al27_session,11,0,0,1,0,0
Al27,A_loose,Al27_session,12,1,0,1,0,0
Al27,A_loose,Al27_session,13,1,0,0,0,1
Al27,A_loose,Al27_session,14,0,0,0,0,0
Al27,A_loose,Al27_session,15,0,0,0,0,0
Al27,A_loose,Al27_session,16,0,0,1,0,0
Al27,A_loose,Al27_session,17,0,0,0,0,0
Al27,A_loose,Al27_session,18,0,1,0,1,0
Al27,A_loose,Al27_session,19,0,1,0,1,0
Al28,A_loose,Al28_session,0,1,0,0,0,1
Al28,A_loose,Al28_session,1,0,0,0,0,1
Al28,A_loose,Al28_session,2,0,0,0,0,1
Al28,A_loose,Al28_session,3,0,0,1,0,0
Al28,A_loose,Al28_session,4,0,0,0,0,0
Al28,A_loose,Al28_session,5,0,0,0,0,1
Al28,A_loose,Al28_session,6,0,0,0,1,1
Al28,A_loose,Al28_session,7,1,0,1,0,1
Al28,A_loose,Al28_session,8,0,0,0,1,0
Al28,A_loose,Al28_session,9,1,0,0,1,0
Al28,A_loose,Al28_session,10,0,0,0,1,0
Al28,A_loose,Al28_session,11,0,0,0,0,0
Al28,A_loose,Al28_session,12,0,0,0,1,0
Al28,A_loose,Al28_session,13,0,0,0,0,0
Al28,A_loose,Al28_session,14,0,0,0,0,0
Al28,A_loose,Al28_session,15,0,0,1,1,0
Al28,A_loose,Al28_session,16,0,0,1,1,0
Al28,A_loose,Al28_session,17,1,0,0,0,0
Al28,A_loose,Al28_session,18,0,0,0,1,0
Al28,A_loose,Al28_session,19,0,0,1,0,1
Al29,A_loose,Al29_session,0,0,1,0,1,0
Al29,A_loose,Al29_session,1,1,0,0,0,0
Al29,A_loose,Al29_session,2,1,0,1,1,0
Al29,A_loose,Al29_session,3,0,0,0,0,0
Al29,A_loose,Al29_session,4,0,0,0,1,0
Al29,A_loose,Al29_session,5,1,1,1,0,0
Al29,A_loose,Al29_session,6,0,0,0,1,0
Al29,A_loose,Al29_session,7,1,0,0,1,0
Al29,A_loose,Al29_session,8,1,0,0,0,0
Al29,A_loose,Al29_session,9,1,0,1,0,0
Al29,A_loose,Al29_session,10,1,0,0,0,0
Al29,A_loose,Al29_session,11,0,0,1,1,0
Al29,A_loose,Al29_session,12,1,0,0,1,0
Al29,A_loose,Al29_session,13,1,0,0,1,0
Al29,A_loose,Al29_session,14,0,0,0,1,0
Al29,A_loose,Al29_session,15,1,0,1,0,0
Al29,A_loose,Al29_session,16,0,0,0,1,0
Al29,A_loose,Al29_session,17,0,0,1,0,0
Al29,A_loose,Al29_session,18,0,0,0,1,0
Al29,A_loose,Al29_session,19,0,0,0,0,0
Al30,A_loose,Al30_session,0,0,0,0,0,0
Al30,A_loose,Al30_session,1,0,0,0,0,0
Al30,A_loose,Al30_session,2,0,0,0,0,0
Al30,A_loose,Al30_session,3,0,0,0,0,0
Al30,A_loose,Al30_session,4,0,0,1,0,0
Al30,A_loose,Al30_session,5,0,0,0,0,0
Al30,A_loose,Al30_session,6,0,0,0,1,0
Al30,A_loose,Al30_session,7,0,0,0,0,0
Al30,A_loose,Al30_session,8,0,0,0,0,0
Al30,A_loose,Al30_session,9,0,0,0,0,0
Al30,A_loose,Al30_session,10,0,0,0,1,0
Al30,A_loose,Al30_session,11,0,0,0,0,0
Al30,A_loose,Al30_session,12,1,0,1,0,0
Al30,A_loose,Al30_session,13,0,0,1,0,0
Al30,A_loose,Al30_session,14,1,0,1,0,0
Al30,A_loose,Al30_session,15,0,0,0,0,0
Al30,A_loose,Al30_session,16,0,0,0,0,0
Al30,A_loose,Al30_session,17,0,0,0,0,0
Al30,A_loose,Al30_session,18,1,0,0,0,0
Al30,A_loose,Al30_session,19,0,0,1,0,0
Bt01,B_tight,Bt01_session,0,0,1,0,0,0
Bt01,B_tight,Bt01_session,1,0,0,0,0,1
Bt01,B_tight,Bt01_session,2,0,0,0,0,1
Bt01,B_tight,Bt01_session,3,0,0,0,0,1
Bt01,B_tight,Bt01_session,4,0,0,0,0,1
Bt01,B_tight,Bt01_session,5,1,0,0,0,1
Bt01,B_tight,Bt01_session,6,0,1,1,0,1
Bt01,B_tight,Bt01_session,7,0,0,0,0,0
Bt01,B_tight,Bt01_session,8,0,1,0,0,0
Bt01,B_tight,Bt01_session,9,1,0,1,0,0
Bt01,B_tight,Bt01_session,10,0,0,0,0,0
Bt01,B_tight,Bt01_session,11,1,1,0,0,0
Bt01,B_tight,Bt01_session,12,0,1,1,0,0
Bt01,B_tight,Bt01_session,13,0,1,0,0,1
Bt01,B_tight,Bt01_session,14,1,0,0,0,0
Bt01,B_tight,Bt01_session,15,0,0,1,0,0
Bt01,B_tight,Bt01_session,16,0,0,0,0,0
Bt01,B_tight,Bt01_session,17,0,1,0,0,0
Bt01,B_tight,Bt01_session,18,0,0,0,0,0
Bt01,B_tight,Bt01_session,19,0,0,0,0,1
Bt02,B_tight,Bt02_session,0,1,1,0,0,1
Bt02,B_tight,Bt02_session,1,0,1,0,0,0
Bt02,B_tight,Bt02_session,2,0,1,1,0,0
Bt02,B_tight,Bt02_session,3,0,0,0,0,0
Bt02,B_tight,Bt02_session,4,0,0,0,0,0
Bt02,B_tight,Bt02_session,5,0,0,1,0,0
Bt02,B_tight,Bt02_session,6,0,1,0,1,0
Bt02,B_tight,Bt02_session,7,0,0,0,1,0
Bt02,B_tight,Bt02_session,8,0,0,0,0,0
Bt02,B_tight,Bt02_session,9,0,0,0,1,1
Bt02,B_tight,Bt02_session,10,0,0,0,0,0
Bt02,B_tight,Bt02_session,11,1,0,1,0,0
Bt02,B_tight,Bt02_session,12,0,0,0,0,0
Bt02,B_tight,Bt02_session,13,0,0,1,0,1
Bt02,B_tight,Bt02_session,14,0,1,0,1,1
Bt02,B_tight,Bt02_session,15,0,0,0,0,0
Bt02,B_tight,Bt02_session,16,0,1,0,0,0
Bt02,B_tight,Bt02_session,17,0,1,1,0,0
Bt02,B_tight,Bt02_session,18,0,1,0,1,1
Bt02,B_tight,Bt02_session,19,0,0,0,0,0
Bt03,B_tight,Bt03_session,0,0,0,0,0,1
Bt03,B_tight,Bt03_session,1,0,1,0,0,1
Bt03,B_tight,Bt03_session,2,0,1,0,0,0
Bt03,B_tight,Bt03_session,3,0,0,0,1,1
Bt03,B_tight,Bt03_session,4,0,0,0,0,0
Bt03,B_tight,Bt03_session,5,0,0,0,0,0
Bt03,B_tight,Bt03_session,6,0,0,0,0,0
Bt03,B_tight,Bt03_session,7,0,0,0,1,0
Bt03,B_tight,Bt03_session,8,0,1,1,0,0
Bt03,B_tight,Bt03_session,9,0,1,1,0,1
Bt03,B_tight,Bt03_session,10,0,0,0,0,0
Bt03,B_tight,Bt03_session,11,0,1,1,0,1
Bt03,B_tight,Bt03_session,12,0,0,0,0,0
Bt03,B_tight,Bt03_session,13,0,0,0,1,0
Bt03,B_tight,Bt03_session,14,0,1,1,0,0
Bt03,B_tight,Bt03_session,15,0,1,0,0,0
Bt03,B_tight,Bt03_session,16,0,1,0,0,0
Bt03,B_tight,Bt03_session,17,0,0,0,0,0
Bt03,B_tight,Bt03_session,18,0,1,0,0,1
Bt03,B_tight,Bt03_session,19,0,0,0,1,1
Bt04,B_tight,Bt04_session,0,0,1,0,0,0
Bt04,B_tight,Bt04_session,1,0,0,0,0,0
Bt04,B_tight,Bt04_session,2,0,1,0,0,0
Bt04,B_tight,Bt04_session,3,0,0,0,1,0
Bt04,B_tight,Bt04_session,4,0,0,0,0,1
Bt04,B_tight,Bt04_session,5,0,0,0,0,0
Bt04,B_tight,Bt04_session,6,0,0,0,0,1
Bt04,B_tight,Bt04_session,7,0,1,0,0,1
Bt04,B_tight,Bt04_session,8,0,1,0,0,0
Bt04,B_tight,Bt04_session,9,0,1,0,0,1
Bt04,B_tight,Bt04_session,10,0,0,0,1,1
Bt04,B_tight,Bt04_session,11,0,0,0,0,0
Bt04,B_tight,Bt04_session,12,0,1,0,0,0
Bt04,B_tight,Bt04_session,13,1,1,0,0,1
Bt04,B_tight,Bt04_session,14,0,1,0,0,0
Bt04,B_tight,Bt04_session,15,0,0,0,0,1
Bt04,B_tight,Bt04_session,16,0,0,0,0,0
Bt04,B_tight,Bt04_session,17,0,0,0,0,0
Bt04,B_tight,Bt04_session,18,0,1,0,0,0
Bt04,B_tight,Bt04_session,19,0,1,0,0,1
Bt05,B_tight,Bt05_session,0,0,1,1,0,0
Bt05,B_tight,Bt05_session,1,0,1,0,0,1
Bt05,B_tight,Bt05_session,2,0,0,1,0,0
Bt05,B_tight,Bt05_session,3,0,1,0,0,0
Bt05,B_tight,Bt05_session,4,0,0,1,0,0
Bt05,B_tight,Bt05_session,5,0,0,0,1,1
Bt05,B_tight,Bt05_session,6,0,0,0,0,1
Bt05,B_tight,Bt05_session,7,0,1,1,0,0
Bt05,B_tight,Bt05_session,8,0,0,0,0,1
Bt05,B_tight,Bt05_session,9,0,0,0,0,0
Bt05,B_tight,Bt05_session,10,0,0,0,0,1
Bt05,B_tight,Bt05_session,11,0,0,0,0,0
Bt05,B_tight,Bt05_session,12,0,0,0,0,0
Bt05,B_tight,Bt05_session,13,0,1,0,0,0
Bt05,B_tight,Bt05_session,14,0,0,0,0,0
Bt05,B_tight,Bt05_session,15,1,1,1,0,0
Bt05,B_tight,Bt05_session,16,0,0,0,0,1
Bt05,B_tight,Bt05_session,17,0,1,1,0,0
Bt05,B_tight,Bt05_session,18,0,1,0,0,0
Bt05,B_tight,Bt05_session,19,0,0,0,0,1
Bt06,B_tight,Bt06_session,0,0,1,0,0,0
Bt06,B_tight,Bt06_session,1,0,1,0,0,0
Bt06,B_tight,Bt06_session,2,0,1,1,1,0
Bt06,B_tight,Bt06_session,3,0,1,0,0,1
Bt06,B_tight,Bt06_session,4,0,0,0,0,1
Bt06,B_tight,Bt06_session,5,0,0,0,0,0
Bt06,B_tight,Bt06_session,6,0,0,0,1,0
Bt06,B_tight,Bt06_session,7,0,1,1,0,0
Bt06,B_tight,Bt06_session,8,0,1,0,0,0
Bt06,B_tight,Bt06_session,9,0,1,0,0,1
Bt06,B_tight,Bt06_session,10,0,1,0,0,0
Bt06,B_tight,Bt06_session,11,0,1,0,0,0
Bt06,B_tight,Bt06_session,12,0,0,0,0,0
Bt06,B_tight,Bt06_session,13,0,0,1,0,0
Bt06,B_tight,Bt06_session,14,0,1,1,0,1
Bt06,B_tight,Bt06_session,15,1,1,0,0,0
Bt06,B_tight,Bt06_session,16,0,0,0,0,1
Bt06,B_tight,Bt06_session,17,0,1,0,0,0
Bt06,B_tight,Bt06_session,18,0,1,0,0,0
Bt06,B_tight,Bt06_session,19,1,1,0,0,0
Bt07,B_tight,Bt07_session,0,0,1,0,0,1
Bt07,B_tight,Bt07_session,1,0,0,0,1,0
Bt07,B_tight,Bt07_session,2,0,1,0,0,1
Bt07,B_tight,Bt07_session,3,0,1,0,1,0
Bt07,B_tight,Bt07_session,4,0,0,0,0,0
Bt07,B_tight,Bt07_session,5,0,1,0,0,1
Bt07,B_tight,Bt07_session,6,0,0,0,0,0
Bt07,B_tight,Bt07_session,7,0,0,1,0,0
Bt07,B_tight,Bt07_session,8,0,0,0,0,1
Bt07,B_tight,Bt07_session,9,0,0,0,0,0
Bt07,B_tight,Bt07_session,10,0,1,0,0,1
Bt07,B_tight,Bt07_session,11,0,1,0,0,0
Bt07,B_tight,Bt07_session,12,0,0,0,0,0
Bt07,B_tight,Bt07_session,13,1,1,0,0,1
Bt07,B_tight,Bt07_session,14,0,0,1,0,1
Bt07,B_tight,Bt07_session,15,0,0,0,0,0
Bt07,B_tight,Bt07_session,16,0,1,1,0,0
Bt07,B_tight,Bt07_session,17,0,0,0,0,0
Bt07,B_tight,Bt07_session,18,0,1,0,0,1
Bt07,B_tight,Bt07_session,19,0,1,0,0,0
Bt08,B_tight,Bt08_session,0,0,1,0,0,0
Bt08,B_tight,Bt08_session,1,0,0,1,0,0
Bt08,B_tight,Bt08_session,2,0,0,0,0,0
Bt08,B_tight,Bt08_session,3,0,0,0,0,0
Bt08,B_tight,Bt08_session,4,0,0,0,0,1
Bt08,B_tight,Bt08_session,5,0,1,0,0,1
Bt08,B_tight,Bt08_session,6,0,1,0,1,0
Bt08,B_tight,Bt08_session,7,0,0,0,0,0
Bt08,B_tight,Bt08_session,8,0,0,0,0,0
Bt08,B_tight,Bt08_session,9,1,0,0,0,1
Bt08,B_tight,Bt08_session,10,0,0,0,0,1
Bt08,B_tight,Bt08_session,11,0,0,1,0,0
Bt08,B_tight,Bt08_session,12,1,1,0,0,1
Bt08,B_tight,Bt08_session,13,1,1,0,0,0
Bt08,B_tight,Bt08_session,14,0,0,0,0,0
Bt08,B_tight,Bt08_session,15,0,0,1,0,0
Bt08,B_tight,Bt08_session,16,0,1,0,0,0
Bt08,B_tight,Bt08_session,17,0,1,0,0,0
Bt08,B_tight,Bt08_session,18,0,1,0,0,0
Bt08,B_tight,Bt08_session,19,0,0,0,0,1
Bt09,B_tight,Bt09_session,0,0,0,0,0,0
Bt09,B_tight,Bt09_session,1,0,1,0,0,1
Bt09,B_tight,Bt09_session,2,0,0,0,0,0
Bt09,B_tight,Bt09_session,3,0,1,0,0,0
Bt09,B_tight,Bt09_session,4,1,0,0,0,1
Bt09,B_tight,Bt09_session,5,0,0,0,0,1
Bt09,B_tight,Bt09_session,6,0,0,0,0,0
Bt09,B_tight,Bt09_session,7,0,1,0,0,1
Bt09,B_tight,Bt09_session,8,0,0,0,0,0
Bt09,B_tight,Bt09_session,9,0,0,0,0,0
Bt09,B_tight,Bt09_session,10,0,1,0,0,0
Bt09,B_tight,Bt09_session,11,0,1,0,0,0
Bt09,B_tight,Bt09_session,12,0,1,0,0,0
Bt09,B_tight,Bt09_session,13,0,1,0,0,1
Bt09,B_tight,Bt09_session,14,0,0,0,0,0
Bt09,B_tight,Bt09_session,15,0,1,1,0,0
Bt09,B_tight,Bt09_session,16,0,0,1,0,1
Bt09,B_tight,Bt09_session,17,1,1,1,0,1
Bt09,B_tight,Bt09_session,18,0,0,0,0,0
Bt09,B_tight,Bt09_session,19,0,0,1,0,1
Bt10,B_tight,Bt10_session,0,0,0,0,0,1
Bt10,B_tight,Bt10_session,1,0,1,1,0,0
Bt10,B_tight,Bt10_session,2,0,1,0,1,0
Bt10,B_tight,Bt10_session,3,0,1,0,0,1
Bt10,B_tight,Bt10_session,4,0,0,0,1,0
Bt10,B_tight,Bt10_session,5,0,1,1,0,0
Bt10,B_tight,Bt10_session,6,0,1,1,0,1
Bt10,B_tight,Bt10_session,7,0,0,0,0,0
Bt10,B_tight,Bt10_session,8,0,1,1,0,1
Bt10,B_tight,Bt10_session,9,0,1,0,0,0
Bt10,B_tight,Bt10_session,10,0,1,0,0,1
Bt10,B_tight,Bt10_session,11,0,0,0,0,1
Bt10,B_tight,Bt10_session,12,0,0,0,0,1
Bt10,B_tight,Bt10_session,13,0,1,0,0,0
Bt10,B_tight,Bt10_session,14,0,0,0,0,1
Bt10,B_tight,Bt10_session,15,0,1,0,0,0
Bt10,B_tight,Bt10_session,16,0,0,0,0,1
Bt10,B_tight,Bt10_session,17,0,1,0,0,0
Bt10,B_tight,Bt10_session,18,0,1,0,0,0
Bt10,B_tight,Bt10_session,19,0,1,0,0,0
Bt11,B_tight,Bt11_session,0,0,0,0,0,0
Bt11,B_tight,Bt11_session,1,0,1,0,0,0
Bt11,B_tight,Bt11_session,2,0,0,0,0,0
Bt11,B_tight,Bt11_session,3,0,0,1,0,1
Bt11,B_tight,Bt11_session,4,0,0,0,0,1
Bt11,B_tight,Bt11_session,5,0,1,0,0,0
Bt11,B_tight,Bt11_session,6,0,1,0,0,0
Bt11,B_tight,Bt11_session,7,0,1,0,0,1
Bt11,B_tight,Bt11_session,8,0,1,0,0,1
Bt11,B_tight,Bt11_session,9,0,0,0,0,1
Bt11,B_tight,Bt11_session,10,0,0,0,0,0
Bt11,B_tight,Bt11_session,11,0,1,0,0,0
Bt11,B_tight,Bt11_session,12,0,1,1,1,0
Bt11,B_tight,Bt11_session,13,0,0,0,0,0
Bt11,B_tight,Bt11_session,14,0,1,0,0,0
Bt11,B_tight,Bt11_session,15,0,1,1,0,1
Bt11,B_tight,Bt11_session,16,0,1,0,0,1
Bt11,B_tight,Bt11_session,17,0,1,1,0,1
Bt11,B_tight,Bt11_session,18,0,0,0,0,1
Bt11,B_tight,Bt11_session,19,0,1,0,0,0
Bt12,B_tight,Bt12_session,0,0,1,0,0,1
Bt12,B_tight,Bt12_session,1,0,0,0,0,1
Bt12,B_tight,Bt12_session,2,0,1,0,0,0
Bt12,B_tight,Bt12_session,3,0,0,1,0,0
Bt12,B_tight,Bt12_session,4,0,1,0,0,0
Bt12,B_tight,Bt12_session,5,0,1,0,0,0
Bt12,B_tight,Bt12_session,6,0,1,0,0,0
Bt12,B_tight,Bt12_session,7,1,1,0,0,0
Bt12,B_tight,Bt12_session,8,0,0,1,0,0
Bt12,B_tight,Bt12_session,9,0,1,0,0,0
Bt12,B_tight,Bt12_session,10,0,0,1,0,0
Bt12,B_tight,Bt12_session,11,0,1,0,0,1
Bt12,B_tight,Bt12_session,12,0,1,0,0,1
Bt12,B_tight,Bt12_session,13,0,0,0,0,1
Bt12,B_tight,Bt12_session,14,0,1,0,0,0
Bt12,B_tight,Bt12_session,15,0,0,0,0,0
Bt12,B_tight,Bt12_session,16,0,1,0,0,1
Bt12,B_tight,Bt12_session,17,1,0,0,0,0
Bt12,B_tight,Bt12_session,18,0,1,0,0,0
Bt12,B_tight,Bt12_session,19,0,1,0,0,0
Bt13,B_tight,Bt13_session,0,0,0,1,0,1
Bt13,B_tight,Bt13_session,1,0,0,1,0,1
Bt13,B_tight,Bt13_session,2,0,0,0,0,0
Bt13,B_tight,Bt13_session,3,0,1,1,0,0
Bt13,B_tight,Bt13_session,4,0,1,0,0,1
Bt13,B_tight,Bt13_session,5,0,0,0,0,1
Bt13,B_tight,Bt13_session,6,0,1,1,0,1
Bt13,B_tight,Bt13_session,7,0,1,0,0,1
Bt13,B_tight,Bt13_session,8,0,1,0,0,1
Bt13,B_tight,Bt13_session,9,0,1,0,0,1
Bt13,B_tight,Bt13_session,10,0,1,0,0,0
Bt13,B_tight,Bt13_session,11,0,0,1,0,0
Bt13,B_tight,Bt13_session,12,0,0,0,0,0
Bt13,B_tight,Bt13_session,13,0,0,0,0,0
Bt13,B_tight,Bt13_session,14,1,1,0,1,1
Bt13,B_tight,Bt13_session,15,0,1,0,0,1
Bt13,B_tight,Bt13_session,16,0,0,0,0,0
Bt13,B_tight,Bt13_session,17,0,1,1,0,0
Bt13,B_tight,Bt13_session,18,0,0,0,0,0
Bt13,B_tight,Bt13_session,19,1,0,0,0,1
Bt14,B_tight,Bt14_session,0,0,0,0,0,0
Bt14,B_tight,Bt14_session,1,0,0,0,1,1
Bt14,B_tight,Bt14_session,2,0,0,0,0,1
Bt14,B_tight,Bt14_session,3,0,0,0,0,0
Bt14,B_tight,Bt14_session,4,0,0,0,0,0
Bt14,B_tight,Bt14_session,5,0,1,0,0,1
Bt14,B_tight,Bt14_session,6,0,0,0,0,1
Bt14,B_tight,Bt14_session,7,1,0,0,0,0
Bt14,B_tight,Bt14_session,8,1,1,0,0,1
Bt14,B_tight,Bt14_session,9,0,1,0,0,0
Bt14,B_tight,Bt14_session,10,0,0,1,0,0
Bt14,B_tight,Bt14_session,11,0,1,0,0,0
Bt14,B_tight,Bt14_session,12,0,1,1,0,1
Bt14,B_tight,Bt14_session,13,0,0,1,0,1
Bt14,B_tight,Bt14_session,14,0,1,0,0,0
Bt14,B_tight,Bt14_session,15,0,1,0,0,0
Bt14,B_tight,Bt14_session,16,0,0,1,0,1
Bt14,B_tight,Bt14_session,17,0,1,0,0,1
Bt14,B_tight,Bt14_session,18,0,1,0,0,0
Bt14,B_tight,Bt14_session,19,0,1,0,1,0
Bt15,B_tight,Bt15_session,0,1,1,0,0,0
Bt15,B_tight,Bt15_session,1,0,1,0,1,0
Bt15,B_tight,Bt15_session,2,0,1,0,1,0
Bt15,B_tight,Bt15_session,3,0,1,0,0,0
Bt15,B_tight,Bt15_session,4,1,0,1,0,1
Bt15,B_tight,Bt15_session,5,1,1,0,0,1
Bt15,B_tight,Bt15_session,6,0,0,0,0,1
Bt15,B_tight,Bt15_session,7,0,1,1,0,1
Bt15,B_tight,Bt15_session,8,0,1,0,0,0
Bt15,B_tight,Bt15_session,9,0,1,0,0,0
Bt15,B_tight,Bt15_session,10,0,0,0,0,1
Bt15,B_tight,Bt15_session,11,0,1,0,0,1
Bt15,B_tight,Bt15_session,12,0,0,0,0,0
Bt15,B_tight,Bt15_session,13,0,1,1,0,0
Bt15,B_tight,Bt15_session,14,0,0,0,0,1
Bt15,B_tight,Bt15_session,15,0,0,0,0,0
Bt15,B_tight,Bt15_session,16,0,1,0,0,1
Bt15,B_tight,Bt15_session,17,0,1,1,0,1
Bt15,B_tight,Bt15_session,18,0,1,0,0,1
Bt15,B_tight,Bt15_session,19,0,1,0,0,0
Bt16,B_tight,Bt16_session,0,0,1,0,0,1
Bt16,B_tight,Bt16_session,1,0,1,0,0,0
Bt16,B_tight,Bt16_session,2,0,1,0,0,0
Bt16,B_tight,Bt16_session,3,0,0,0,0,0
Bt16,B_tight,Bt16_session,4,0,1,0,0,1
Bt16,B_tight,Bt16_session,5,0,1,0,0,0
Bt16,B_tight,Bt16_session,6,0,1,0,1,1
Bt16,B_tight,Bt16_session,7,0,0,1,0,0
Bt16,B_tight,Bt16_session,8,0,0,1,1,0
Bt16,B_tight,Bt16_session,9,0,0,0,0,1
Bt16,B_tight,Bt16_session,10,0,0,0,0,1
Bt16,B_tight,Bt16_session,11,0,0,0,0,0
Bt16,B_tight,Bt16_session,12,0,0,0,0,0
Bt16,B_tight,Bt16_session,13,0,0,0,0,1
Bt16,B_tight,Bt16_session,14,0,1,0,1,0
Bt16,B_tight,Bt16_session,15,0,0,0,0,1
Bt16,B_tight,Bt16_session,16,0,1,1,0,0
Bt16,B_tight,Bt16_session,17,1,1,1,0,0
Bt16,B_tight,Bt16_session,18,0,0,1,0,0
Bt16,B_tight,Bt16_session,19,0,0,0,0,0
Bt17,B_tight,Bt17_session,0,0,0,0,0,0
Bt17,B_tight,Bt17_session,1,0,1,0,0,1
Bt17,B_tight,Bt17_session,2,0,1,0,0,1
Bt17,B_tight,Bt17_session,3,0,0,1,0,0
Bt17,B_tight,Bt17_session,4,0,0,0,0,1
Bt17,B_tight,Bt17_session,5,0,1,0,0,0
Bt17,B_tight,Bt17_session,6,0,1,0,0,0
Bt17,B_tight,Bt17_session,7,0,0,0,0,1
Bt17,B_tight,Bt17_session,8,0,0,0,0,0
Bt17,B_tight,Bt17_session,9,0,0,0,0,0
Bt17,B_tight,Bt17_session,10,0,1,0,0,0
Bt17,B_tight,Bt17_session,11,0,1,1,0,0
Bt17,B_tight,Bt17_session,12,0,0,1,0,1
Bt17,B_tight,Bt17_session,13,0,1,0,0,0
Bt17,B_tight,Bt17_session,14,0,1,0,0,0
Bt17,B_tight,Bt17_session,15,0,1,0,0,0
Bt17,B_tight,Bt17_session,16,1,1,0,0,0
Bt17,B_tight,Bt17_session,17,0,1,0,0,0
Bt17,B_tight,Bt17_session,18,0,0,0,0,0
Bt17,B_tight,Bt17_session,19,0,1,0,0,0
Bt18,B_tight,Bt18_session,0,0,1,0,0,0
Bt18,B_tight,Bt18_session,1,0,1,1,0,0
Bt18,B_tight,Bt18_session,2,0,0,0,1,0
Bt18,B_tight,Bt18_session,3,0,1,0,0,0
Bt18,B_tight,Bt18_session,4,0,1,0,0,1
Bt18,B_tight,Bt18_session,5,0,0,0,0,0
Bt18,B_tight,Bt18_session,6,0,0,1,0,1
Bt18,B_tight,Bt18_session,7,1,1,0,0,1
Bt18,B_tight,Bt18_session,8,0,0,0,0,0
Bt18,B_tight,Bt18_session,9,0,1,0,0,1
Bt18,B_tight,Bt18_session,10,0,0,0,0,0
Bt18,B_tight,Bt18_session,11,1,1,0,0,1
Bt18,B_tight,Bt18_session,12,0,0,1,0,0
Bt18,B_tight,Bt18_session,13,0,0,0,0,0
Bt18,B_tight,Bt18_session,14,0,1,0,0,1
Bt18,B_tight,Bt18_session,15,0,1,0,0,1
Bt18,B_tight,Bt18_session,16,0,0,0,0,0
Bt18,B_tight,Bt18_session,17,0,1,0,1,1
Bt18,B_tight,Bt18_session,18,1,1,1,0,1
Bt18,B_tight,Bt18_session,19,0,1,0,0,1
Bt19,B_tight,Bt19_session,0,0,0,0,0,1
Bt19,B_tight,Bt19_session,1,0,1,0,0,0
Bt19,B_tight,Bt19_session,2,0,1,1,0,1
Bt19,B_tight,Bt19_session,3,0,0,1,0,1
Bt19,B_tight,Bt19_session,4,0,0,0,0,0
Bt19,B_tight,Bt19_session,5,0,1,1,0,1
Bt19,B_tight,Bt19_session,6,0,1,1,0,0
